StudentId,Time,Type,Action
a6c7,"24/02/23, 09:14",File,Course module viewed
a6c7,"24/02/23, 09:14",System,Course viewed
6fec,"24/02/23, 09:07",Kaltura Video Resource,Video resource viewed
6fec,"24/02/23, 09:04",Kaltura Video Resource,Video resource viewed
6fec,"24/02/23, 09:02",Kaltura Video Resource,Video resource viewed
6fec,"24/02/23, 08:55",Kaltura Video Resource,Video resource viewed
6fec,"24/02/23, 08:55",Kaltura Video Resource,Video resource viewed
6fec,"24/02/23, 08:55",File,Course module viewed
6fec,"24/02/23, 08:52",System,Course viewed
6fec,"24/02/23, 08:51",Folder,Zip archive of folder downloaded
6fec,"24/02/23, 08:51",Folder,Course module viewed
6fec,"24/02/23, 08:51",System,Course viewed
6fec,"24/02/23, 08:50",Folder,Course module viewed
6fec,"24/02/23, 08:50",System,Course viewed
1120,"24/02/23, 08:18",Forum,Course module viewed
1120,"24/02/23, 08:18",System,Course viewed
1120,"24/02/23, 07:13",Folder,Course module viewed
1120,"24/02/23, 07:13",System,Course viewed
1120,"24/02/23, 07:08",File,Course module viewed
1120,"24/02/23, 07:08",System,Course viewed
1120,"24/02/23, 07:07",Folder,Course module viewed
1120,"24/02/23, 07:07",URL,Course module viewed
1120,"24/02/23, 07:06",System,Course viewed
1120,"24/02/23, 06:36",Scheduler,Scheduler booking form viewed
1120,"24/02/23, 06:36",System,Course viewed
7703,"24/02/23, 00:06",System,Course viewed
7703,"23/02/23, 23:56",Quiz,Course module viewed
7703,"23/02/23, 23:55",System,Course viewed
7703,"23/02/23, 23:55",Quiz,Course module viewed
7703,"23/02/23, 23:55",System,Course viewed
7703,"23/02/23, 23:55",Turnitin Assignment 2,List Submissions
7703,"23/02/23, 23:54",System,Course viewed
6fec,"23/02/23, 23:28",Overview report,Grade overview report viewed
6fec,"23/02/23, 23:28",User report,Grade user report viewed
6fec,"23/02/23, 23:28",Turnitin Assignment 2,List Submissions
6fec,"23/02/23, 23:28",Turnitin Assignment 2,List Submissions
6fec,"23/02/23, 23:28",System,Course viewed
5ce9,"23/02/23, 22:57",System,Course user report viewed
3e1c,"23/02/23, 22:57",User report,Grade user report viewed
3e1c,"23/02/23, 22:57",System,Course viewed
1f32,"23/02/23, 22:34",System,Course viewed
d3e2,"23/02/23, 22:26",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 22:26",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 22:26",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 22:26",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 22:26",System,Course viewed
d3e2,"23/02/23, 22:25",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 22:13",Quiz,Quiz attempt reviewed
d3e2,"23/02/23, 22:13",Quiz,Course module viewed
d3e2,"23/02/23, 22:12",System,Course viewed
d3e2,"23/02/23, 22:08",Quiz,Quiz attempt reviewed
d3e2,"23/02/23, 22:08",Quiz,Course module viewed
d3e2,"23/02/23, 22:07",System,Course viewed
d3e2,"23/02/23, 22:07",Quiz,Course module viewed
d3e2,"23/02/23, 22:05",URL,Course module viewed
d3e2,"23/02/23, 22:05",System,Course viewed
d3e2,"23/02/23, 22:03",Turnitin Assignment 2,List Submissions
d3e2,"23/02/23, 22:03",System,Course viewed
d3e2,"23/02/23, 22:03",Quiz,Course module viewed
d3e2,"23/02/23, 22:03",System,Course viewed
d3e2,"23/02/23, 22:03",Turnitin Assignment 2,List Submissions
d3e2,"23/02/23, 22:02",System,Course viewed
d3e2,"23/02/23, 22:02",User report,Grade user report viewed
d3e2,"23/02/23, 21:52",User report,Grade user report viewed
d3e2,"23/02/23, 21:52",Folder,Course module viewed
d3e2,"23/02/23, 21:51",System,Course viewed
4c47,"23/02/23, 20:32",System,Course viewed
4c47,"23/02/23, 20:32",Quiz,Course module viewed
4c47,"23/02/23, 20:28",System,Course viewed
4c47,"23/02/23, 20:28",Turnitin Assignment 2,List Submissions
4c47,"23/02/23, 20:27",System,Course viewed
4c47,"23/02/23, 20:27",Quiz,Course module viewed
1665,"23/02/23, 19:46",System,Course viewed
5e07,"23/02/23, 19:36",User report,Grade user report viewed
5e07,"23/02/23, 19:33",System,Course viewed
4c47,"23/02/23, 19:31",System,Course viewed
4c47,"23/02/23, 19:31",Turnitin Assignment 2,List Submissions
4c47,"23/02/23, 19:23",URL,Course module viewed
4c47,"23/02/23, 19:22",System,Course viewed
4c47,"23/02/23, 19:22",Quiz,Course module viewed
4c47,"23/02/23, 19:22",System,Course viewed
4c47,"23/02/23, 19:21",Turnitin Assignment 2,List Submissions
4c47,"23/02/23, 19:21",System,Course viewed
4c47,"23/02/23, 19:21",Quiz,Course module viewed
4c47,"23/02/23, 19:21",System,Course viewed
4c47,"23/02/23, 19:21",Turnitin Assignment 2,List Submissions
5e07,"23/02/23, 19:15",User report,Grade user report viewed
5e07,"23/02/23, 19:15",System,Course viewed
5ce9,"23/02/23, 19:07",System,Course user report viewed
5ce9,"23/02/23, 19:03",Turnitin Assignment 2,List Submissions
5ce9,"23/02/23, 19:03",System,Course user report viewed
5e07,"23/02/23, 19:02",User report,Grade user report viewed
5e07,"23/02/23, 19:02",System,Course viewed
d3e2,"23/02/23, 19:00",Turnitin Assignment 2,List Submissions
d3e2,"23/02/23, 19:00",System,Course viewed
5e07,"23/02/23, 19:00",User report,Grade user report viewed
5e07,"23/02/23, 19:00",System,Course viewed
322b,"23/02/23, 16:21",Quiz,Course module viewed
5e07,"23/02/23, 16:10",System,Course viewed
62f7,"23/02/23, 15:39",System,Course viewed
4f2c,"23/02/23, 15:11",System,Course viewed
8de3,"23/02/23, 15:09",System,Course viewed
72d1,"23/02/23, 15:02",System,Course viewed
bde7,"23/02/23, 14:55",File,Course module viewed
bde7,"23/02/23, 14:51",File,Course module viewed
bde7,"23/02/23, 14:51",System,Course viewed
bde7,"23/02/23, 14:51",Folder,Course module viewed
bde7,"23/02/23, 14:51",System,Course viewed
bde7,"23/02/23, 14:51",Folder,Course module viewed
bde7,"23/02/23, 14:51",System,Course viewed
4c47,"23/02/23, 14:49",System,Course viewed
c897,"23/02/23, 14:47",Quiz,Quiz attempt reviewed
5ce9,"23/02/23, 14:12",System,Course viewed
5ce9,"23/02/23, 14:12",System,Course viewed
76bb,"23/02/23, 13:54",User report,Grade user report viewed
76bb,"23/02/23, 13:54",System,Course viewed
bde7,"23/02/23, 13:12",Kaltura Video Resource,Video resource viewed
bde7,"23/02/23, 13:12",System,Course viewed
f21b,"23/02/23, 13:11",Quiz,Quiz attempt reviewed
bde7,"23/02/23, 12:59",Kaltura Video Resource,Video resource viewed
bde7,"23/02/23, 12:58",System,Course viewed
a6c7,"23/02/23, 10:54",System,Course viewed
5a4b,"23/02/23, 10:40",Turnitin Assignment 2,List Submissions
5a4b,"23/02/23, 10:39",System,User list viewed
5a4b,"23/02/23, 10:38",User report,Grade user report viewed
5a4b,"23/02/23, 10:38",System,Course viewed
1665,"23/02/23, 10:34",Kaltura Video Resource,Video resource viewed
1665,"23/02/23, 10:34",System,Course viewed
5a4b,"23/02/23, 10:32",Quiz,Course module viewed
5a4b,"23/02/23, 10:32",Turnitin Assignment 2,List Submissions
5a4b,"23/02/23, 10:32",Folder,Course module viewed
5a4b,"23/02/23, 10:32",System,Course viewed
f21b,"23/02/23, 10:18",System,Course viewed
f21b,"23/02/23, 10:18",System,Course viewed
a6c7,"23/02/23, 09:33",System,Course viewed
d3e2,"23/02/23, 08:41",Folder,Course module viewed
d3e2,"23/02/23, 08:41",System,Course viewed
d3e2,"23/02/23, 08:41",System,Course viewed
a6c7,"23/02/23, 07:19",File,Course module viewed
a6c7,"23/02/23, 07:19",System,Course viewed
a6c7,"23/02/23, 07:17",File,Course module viewed
a6c7,"23/02/23, 07:17",System,Course viewed
d3e2,"23/02/23, 06:51",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 06:51",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 06:51",System,Course viewed
d3e2,"23/02/23, 06:50",Kaltura Video Resource,Video resource viewed
d3e2,"23/02/23, 06:49",System,Course viewed
631b,"23/02/23, 06:49",System,Course user report viewed
d3e2,"22/02/23, 21:20",Folder,Course module viewed
d3e2,"22/02/23, 21:20",System,Course viewed
d3e2,"22/02/23, 21:19",User report,Grade user report viewed
d3e2,"22/02/23, 21:19",System,Course viewed
bde7,"22/02/23, 21:08",System,Course viewed
1d56,"22/02/23, 20:56",Quiz,Course module viewed
1d56,"22/02/23, 20:56",System,Course viewed
bde7,"22/02/23, 20:24",Kaltura Video Resource,Video resource viewed
bde7,"22/02/23, 20:22",System,Course viewed
bde7,"22/02/23, 20:21",Kaltura Video Resource,Video resource viewed
0326,"22/02/23, 20:02",Quiz,Course module viewed
6484,"22/02/23, 20:02",Quiz,Course module viewed
0326,"22/02/23, 20:02",System,Course viewed
d3e2,"22/02/23, 19:50",Kaltura Video Resource,Video resource viewed
9f15,"22/02/23, 19:47",File,Course module viewed
9f15,"22/02/23, 19:47",System,Course viewed
5ce9,"22/02/23, 19:47",Folder,Course module viewed
5ce9,"22/02/23, 19:46",System,Course viewed
9f15,"22/02/23, 19:46",Folder,Course module viewed
9f15,"22/02/23, 19:46",System,Course viewed
9f15,"22/02/23, 19:46",Folder,Course module viewed
9f15,"22/02/23, 19:46",System,Course viewed
6cd6,"22/02/23, 19:36",File,Course module viewed
0326,"22/02/23, 19:36",File,Course module viewed
1f32,"22/02/23, 19:36",File,Course module viewed
1f32,"22/02/23, 19:36",System,Course viewed
1f32,"22/02/23, 19:35",Folder,Course module viewed
1f32,"22/02/23, 19:35",File,Course module viewed
1f32,"22/02/23, 19:35",System,Course viewed
bde7,"22/02/23, 19:33",File,Course module viewed
bde7,"22/02/23, 19:33",System,Course viewed
bde7,"22/02/23, 19:33",System,Course viewed
bde7,"22/02/23, 19:33",Folder,Course module viewed
bde7,"22/02/23, 19:33",System,Course viewed
71e7,"22/02/23, 19:32",Folder,Course module viewed
71e7,"22/02/23, 19:32",System,Course viewed
4f2c,"22/02/23, 19:32",File,Course module viewed
6cd6,"22/02/23, 19:31",System,Course viewed
8b7a,"22/02/23, 19:30",File,Course module viewed
9f15,"22/02/23, 19:30",Folder,Course module viewed
9f15,"22/02/23, 19:30",Folder,Course module viewed
8b7a,"22/02/23, 19:30",System,Course viewed
491a,"22/02/23, 19:29",System,Course viewed
491a,"22/02/23, 19:29",Folder,Course module viewed
491a,"22/02/23, 19:29",File,Course module viewed
491a,"22/02/23, 19:29",System,Course viewed
d3e2,"22/02/23, 19:29",File,Course module viewed
491a,"22/02/23, 19:28",Folder,Course module viewed
491a,"22/02/23, 19:28",System,Course viewed
c040,"22/02/23, 19:28",URL,Course module viewed
3914,"22/02/23, 19:28",URL,Course module viewed
3914,"22/02/23, 19:27",System,Course viewed
9f15,"22/02/23, 19:27",System,Course viewed
1f32,"22/02/23, 19:27",Folder,Course module viewed
491a,"22/02/23, 19:27",Folder,Course module viewed
3914,"22/02/23, 19:27",Folder,Course module viewed
3914,"22/02/23, 19:27",System,Course viewed
5ce9,"22/02/23, 19:26",Folder,Course module viewed
5ce9,"22/02/23, 19:26",System,Course viewed
4f2c,"22/02/23, 19:25",System,Course viewed
f21b,"22/02/23, 19:25",File,Course module viewed
f21b,"22/02/23, 19:25",System,Course viewed
f21b,"22/02/23, 19:25",Folder,Course module viewed
c040,"22/02/23, 19:25",File,Course module viewed
f21b,"22/02/23, 19:25",System,Course viewed
4f2c,"22/02/23, 19:24",Folder,Course module viewed
4f2c,"22/02/23, 19:24",System,Course viewed
c040,"22/02/23, 19:24",System,Course viewed
7703,"22/02/23, 19:23",System,Course viewed
7703,"22/02/23, 19:23",Folder,Course module viewed
7703,"22/02/23, 19:23",URL,Course module viewed
f21b,"22/02/23, 19:22",Folder,Course module viewed
a977,"22/02/23, 19:17",File,Course module viewed
a977,"22/02/23, 19:17",System,Course viewed
a977,"22/02/23, 19:17",Folder,Course module viewed
a977,"22/02/23, 19:17",Folder,Course module viewed
bde7,"22/02/23, 19:10",Folder,Course module viewed
bde7,"22/02/23, 19:10",System,Course viewed
6484,"22/02/23, 19:07",System,Course viewed
7703,"22/02/23, 19:06",Kaltura Video Resource,Video resource viewed
7703,"22/02/23, 19:05",Kaltura Video Resource,Video resource viewed
7703,"22/02/23, 19:05",Kaltura Video Resource,Video resource viewed
7703,"22/02/23, 19:05",System,Course viewed
a977,"22/02/23, 18:58",URL,Course module viewed
d3e2,"22/02/23, 18:57",URL,Course module viewed
a977,"22/02/23, 18:57",System,Course viewed
5ce9,"22/02/23, 18:57",Folder,Course module viewed
d3e2,"22/02/23, 18:57",System,Course viewed
5ce9,"22/02/23, 18:57",File,Course module viewed
5ce9,"22/02/23, 18:57",System,Course viewed
5ce9,"22/02/23, 18:57",Folder,Course module viewed
5ce9,"22/02/23, 18:57",System,Course viewed
bde7,"22/02/23, 18:56",Folder,Course module viewed
6cd6,"22/02/23, 18:50",Folder,Course module viewed
bde7,"22/02/23, 18:50",URL,Course module viewed
6cd6,"22/02/23, 18:49",System,Course viewed
bde7,"22/02/23, 18:49",File,Course module viewed
6cd6,"22/02/23, 18:48",Folder,Course module viewed
6cd6,"22/02/23, 18:48",System,Course viewed
bde7,"22/02/23, 18:47",System,Course viewed
6cd6,"22/02/23, 18:46",URL,Course module viewed
6cd6,"22/02/23, 18:45",URL,Course module viewed
5ce9,"22/02/23, 18:45",System,Course viewed
6cd6,"22/02/23, 18:44",System,Course viewed
3914,"22/02/23, 18:41",Folder,Course module viewed
3914,"22/02/23, 18:40",System,Course viewed
3914,"22/02/23, 18:40",Folder,Course module viewed
3914,"22/02/23, 18:39",System,Course viewed
0326,"22/02/23, 18:29",System,Course viewed
a8b5,"22/02/23, 18:24",Quiz,Quiz attempt reviewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt submitted
a8b5,"22/02/23, 18:23",System,User graded
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt summary viewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt viewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt viewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt viewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt viewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt viewed
a8b5,"22/02/23, 18:23",Quiz,Quiz attempt started
a8b5,"22/02/23, 18:23",Quiz,Course module viewed
a8b5,"22/02/23, 18:23",System,Course viewed
a8b5,"22/02/23, 18:23",System,Course viewed
a8b5,"22/02/23, 18:22",Quiz,Course module viewed
a8b5,"22/02/23, 18:22",System,Course viewed
a8b5,"22/02/23, 18:22",System,Course viewed
0326,"22/02/23, 18:16",Folder,Course module viewed
0326,"22/02/23, 18:16",URL,Course module viewed
0326,"22/02/23, 18:16",File,Course module viewed
0326,"22/02/23, 18:15",System,Course viewed
0326,"22/02/23, 18:14",Folder,Course module viewed
0326,"22/02/23, 18:14",System,Course viewed
0326,"22/02/23, 18:13",Folder,Course module viewed
0326,"22/02/23, 18:13",System,Course viewed
1f32,"22/02/23, 18:11",System,Course viewed
0326,"22/02/23, 18:11",Folder,Course module viewed
bde7,"22/02/23, 18:09",Folder,Course module viewed
9f15,"22/02/23, 18:08",Page,Course module viewed
9f15,"22/02/23, 18:08",System,Course viewed
5867,"22/02/23, 18:08",File,Course module viewed
0326,"22/02/23, 18:07",System,Course viewed
5867,"22/02/23, 18:06",System,Course viewed
bde7,"22/02/23, 18:06",System,Course viewed
fd73,"22/02/23, 18:05",URL,Course module viewed
0326,"22/02/23, 18:05",Folder,Course module viewed
fd73,"22/02/23, 18:05",System,Course viewed
0326,"22/02/23, 18:04",System,Course viewed
1f32,"22/02/23, 18:03",Folder,Course module viewed
f517,"22/02/23, 18:01",Kaltura Video Resource,Video resource viewed
f517,"22/02/23, 18:01",Folder,Course module viewed
8b7a,"22/02/23, 17:59",File,Course module viewed
72d1,"22/02/23, 17:57",System,Course viewed
71e7,"22/02/23, 17:57",Folder,Course module viewed
72d1,"22/02/23, 17:57",Quiz,Course module viewed
72d1,"22/02/23, 17:57",System,Course viewed
72d1,"22/02/23, 17:56",Turnitin Assignment 2,List Submissions
7703,"22/02/23, 17:56",Folder,Course module viewed
72d1,"22/02/23, 17:56",System,Course viewed
5ce9,"22/02/23, 17:55",Folder,Course module viewed
d3e2,"22/02/23, 17:55",Folder,Course module viewed
5ce9,"22/02/23, 17:55",File,Course module viewed
c040,"22/02/23, 17:54",Folder,Course module viewed
72d1,"22/02/23, 17:54",Quiz,Course module viewed
c040,"22/02/23, 17:54",System,Course viewed
d3e2,"22/02/23, 17:54",System,Course viewed
5e07,"22/02/23, 17:54",Folder,Course module viewed
5e07,"22/02/23, 17:53",System,Course viewed
5e07,"22/02/23, 17:53",System,Course viewed
3914,"22/02/23, 17:53",Folder,Course module viewed
5e07,"22/02/23, 17:53",System,Course viewed
5e07,"22/02/23, 17:53",System,Course viewed
72d1,"22/02/23, 17:53",Quiz,Quiz attempt reviewed
72d1,"22/02/23, 17:53",Quiz,Quiz attempt submitted
72d1,"22/02/23, 17:53",System,User graded
5e07,"22/02/23, 17:53",System,Course viewed
d3e2,"22/02/23, 17:53",System,Course viewed
72d1,"22/02/23, 17:53",Quiz,Quiz attempt summary viewed
3914,"22/02/23, 17:53",System,Course viewed
72d1,"22/02/23, 17:53",Quiz,Quiz attempt viewed
6cd6,"22/02/23, 17:52",Folder,Course module viewed
4f2c,"22/02/23, 17:52",Folder,Course module viewed
1f32,"22/02/23, 17:52",URL,Course module viewed
6cd6,"22/02/23, 17:52",Kaltura Video Resource,Video resource viewed
6cd6,"22/02/23, 17:52",Kaltura Video Resource,Video resource viewed
5ce9,"22/02/23, 17:52",URL,Course module viewed
4f2c,"22/02/23, 17:52",URL,Course module viewed
72d1,"22/02/23, 17:52",Quiz,Quiz attempt viewed
1f32,"22/02/23, 17:52",System,Course viewed
4f2c,"22/02/23, 17:52",System,Course viewed
1f32,"22/02/23, 17:52",Folder,Course module viewed
9f15,"22/02/23, 17:52",Folder,Course module viewed
4f2c,"22/02/23, 17:52",Folder,Course module viewed
6484,"22/02/23, 17:52",URL,Course module viewed
f21b,"22/02/23, 17:52",URL,Course module viewed
8b7a,"22/02/23, 17:52",URL,Course module viewed
8b7a,"22/02/23, 17:52",File,Course module viewed
f21b,"22/02/23, 17:52",System,Course viewed
491a,"22/02/23, 17:52",URL,Course module viewed
6484,"22/02/23, 17:52",System,Course viewed
72d1,"22/02/23, 17:52",Quiz,Quiz attempt viewed
4f2c,"22/02/23, 17:52",System,Course viewed
72d1,"22/02/23, 17:51",Quiz,Quiz attempt viewed
72d1,"22/02/23, 17:51",Quiz,Quiz attempt viewed
72d1,"22/02/23, 17:51",Quiz,Quiz attempt viewed
72d1,"22/02/23, 17:51",Quiz,Quiz attempt viewed
72d1,"22/02/23, 17:51",Quiz,Quiz attempt started
8b7a,"22/02/23, 17:50",Quiz,Quiz attempt reviewed
8b7a,"22/02/23, 17:50",Quiz,Quiz attempt submitted
8b7a,"22/02/23, 17:50",System,User graded
8b7a,"22/02/23, 17:50",Quiz,Quiz attempt summary viewed
5ce9,"22/02/23, 17:50",System,Course viewed
5ce9,"22/02/23, 17:50",Quiz,Course module viewed
5ce9,"22/02/23, 17:50",System,Course viewed
5ce9,"22/02/23, 17:50",Quiz,Quiz attempt reviewed
72d1,"22/02/23, 17:50",Quiz,Course module viewed
5ce9,"22/02/23, 17:49",Quiz,Course module viewed
c040,"22/02/23, 17:49",System,Course viewed
72d1,"22/02/23, 17:49",System,Course viewed
8b7a,"22/02/23, 17:49",Quiz,Quiz attempt viewed
8b7a,"22/02/23, 17:49",Quiz,Quiz attempt viewed
f21b,"22/02/23, 17:48",Quiz,Quiz attempt reviewed
f21b,"22/02/23, 17:48",Quiz,Quiz attempt submitted
f21b,"22/02/23, 17:48",System,User graded
f21b,"22/02/23, 17:48",Quiz,Quiz attempt summary viewed
f21b,"22/02/23, 17:48",Quiz,Quiz attempt viewed
8b7a,"22/02/23, 17:48",Quiz,Quiz attempt viewed
f21b,"22/02/23, 17:48",Quiz,Quiz attempt viewed
f21b,"22/02/23, 17:48",Quiz,Quiz attempt viewed
5ce9,"22/02/23, 17:48",System,Course viewed
d3e2,"22/02/23, 17:48",Quiz,Quiz attempt reviewed
d3e2,"22/02/23, 17:48",Quiz,Quiz attempt submitted
d3e2,"22/02/23, 17:48",System,User graded
f21b,"22/02/23, 17:48",Quiz,Quiz attempt viewed
f21b,"22/02/23, 17:48",Quiz,Quiz attempt viewed
76bb,"22/02/23, 17:47",System,Course viewed
8b7a,"22/02/23, 17:47",Quiz,Quiz attempt viewed
76bb,"22/02/23, 17:47",Quiz,Course module viewed
fe9a,"22/02/23, 17:47",Quiz,Quiz attempt reviewed
491a,"22/02/23, 17:47",System,Course viewed
fe9a,"22/02/23, 17:47",Quiz,Quiz attempt submitted
fe9a,"22/02/23, 17:47",System,User graded
7703,"22/02/23, 17:47",System,Course viewed
fe9a,"22/02/23, 17:47",Quiz,Quiz attempt summary viewed
72d1,"22/02/23, 17:47",Quiz,Course module viewed
5e07,"22/02/23, 17:47",Quiz,Quiz attempt reviewed
5e07,"22/02/23, 17:47",Quiz,Quiz attempt submitted
5e07,"22/02/23, 17:47",System,User graded
72d1,"22/02/23, 17:47",System,Course viewed
5e07,"22/02/23, 17:47",Quiz,Quiz attempt summary viewed
0326,"22/02/23, 17:46",Quiz,Quiz attempt reviewed
0326,"22/02/23, 17:46",Quiz,Quiz attempt submitted
0326,"22/02/23, 17:46",System,User graded
0326,"22/02/23, 17:46",Quiz,Quiz attempt summary viewed
7703,"22/02/23, 17:46",Quiz,Quiz attempt reviewed
7703,"22/02/23, 17:46",Quiz,Quiz attempt submitted
7703,"22/02/23, 17:46",System,User graded
0326,"22/02/23, 17:46",Quiz,Quiz attempt viewed
7703,"22/02/23, 17:46",Quiz,Quiz attempt viewed
5ce9,"22/02/23, 17:46",System,Course viewed
5ce9,"22/02/23, 17:46",Quiz,Course module viewed
fe9a,"22/02/23, 17:46",Quiz,Quiz attempt viewed
